transaction_id,amount,is_cross_border,is_suspicious,source_txn_count_1h,source_txn_amount_1h,source_txn_count_24h,source_txn_amount_24h,dest_txn_count_1h,dest_txn_amount_1h,dest_txn_count_24h,dest_txn_amount_24h,dest_pass_through_ratio_1h,ip_sharing_count_1h,device_sharing_count_1h,source_owner_type,source_owner_age,source_owner_income,source_owner_risk,source_initial_balance,source_account_age_days,source_bank_risk_score,source_doc_rejected_or_missing,source_in_watchlist,dest_owner_type,dest_owner_age,dest_owner_income,dest_owner_risk,dest_initial_balance,dest_account_age_days,dest_bank_risk_score,dest_doc_rejected_or_missing,dest_in_watchlist,has_relationship,mismatch_cross_border_source,mismatch_cross_border_dest,mismatch_country_source,mismatch_country_dest,amt_to_expected_outflow_ratio_source,amt_to_expected_inflow_ratio_dest
TXN-00016360,291496,False,0,0,0.0,1,233443.0,0,0.0,0,0.0,0.0,0,0,0,26.781656399726216,63228577.0,0,11515626.0,352,5.0,0,0,0,66.33264887063655,237338965.0,2,24839357.0,717,5.0,0,0,0,0,0,0,0,0.07759131944851114,0.014738212137809787
TXN-00016361,2232149,False,0,0,0.0,1,3796990.0,0,0.0,0,0.0,0.0,0,0,0,42.18754277891855,557920888.0,1,53971733.0,631,5.0,0,0,0,44.865160848733744,188683001.0,1,96691767.0,374,5.0,0,0,0,0,0,0,0,0.05965556396254447,0.14196185436868938
TXN-00016362,6977393,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,67.78370978781656,209795193.0,0,90134867.0,103,5.0,0,0,0,,0.0,0,0.0,36,9.46,0,0,0,0,0,0,0,0.5588262666389018,0.0
TXN-00016363,317869,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,26.6694045174538,51172450.0,1,6794218.0,299,5.0,0,0,0,,0.0,1,0.0,36,19.73,0,0,0,0,0,0,0,0.07961569346045702,0.0
TXN-00016364,1386829,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,,0.0,1,0.0,36,19.73,0,0,0,38.54346338124572,346253316.0,0,21718903.0,1203,5.0,0,0,0,0,0,0,0,0.0,0.04806292743200761
TXN-00016365,138539,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,25.724845995893222,38746612.0,1,14783242.0,2024,5.0,0,0,0,,0.0,0,0.0,36,10.5,0,0,0,0,0,0,0,0.04676279876729483,0.0
TXN-00016366,7548753,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,67.47707049965777,113793795.0,2,92066240.0,343,5.0,0,0,0,68.17522245037645,353602015.0,1,47939958.0,714,5.0,0,0,0,0,0,0,0,0.9467071347357949,0.2561779456863265
TXN-00016367,1722245,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,49.65639972621492,259370257.0,0,69479428.0,382,5.0,0,0,0,59.7864476386037,308099737.0,1,58317182.0,420,5.0,0,0,0,0,0,0,0,0.10305654420380128,0.06707873323202068
TXN-00016368,1105621,False,0,0,0.0,1,1708248.0,0,0.0,0,0.0,0.0,0,0,0,78.58179329226557,68897007.0,0,129430554.0,332,5.0,0,0,1,10.390143737166325,2000000000.0,0,185317800.0,1915,5.0,0,0,0,0,0,0,0,0.23409929381952338,0.0005528105
TXN-00016369,2153383,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,54.81724845995893,166854106.0,0,8853982.0,423,5.0,0,0,0,67.9835728952772,88602241.0,1,10530581.0,481,5.0,0,0,0,0,0,0,0,0.17633522332491067,0.29164720891932305
TXN-00016370,319935,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,26.431211498973305,44071764.0,1,1218550.0,733,5.0,0,0,0,,0.0,1,0.0,36,17.79,0,0,0,0,0,0,0,0.09747441233838049,0.0
TXN-00016371,3514353,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,,0.0,1,0.0,36,19.73,0,0,0,52.69267624914442,216974973.0,2,49428884.0,163,5.0,0,0,0,0,0,0,0,0.0,0.19436452585377545
TXN-00016372,2120901,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,20.249144421629023,313242952.0,0,31018969.0,669,5.0,0,0,1,,0.0,0,0.0,36,5.5,0,0,0,0,0,0,0,0.09166920162641981,0.0
TXN-00016373,2665953,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,54.68583162217659,264574443.0,1,41281249.0,1416,5.0,0,0,0,,0.0,0,0.0,36,9.46,0,0,0,0,0,0,0,0.1614436269913069,0.0
TXN-00016374,2785559,True,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,58.78165639972622,184064912.0,0,65205541.0,31,5.0,0,0,0,,0.0,1,0.0,34,27.66,0,0,0,1,1,1,1,0.23262645784092814,0.0
TXN-00016375,2797205,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,26.661190965092402,405008700.0,0,48198316.0,544,5.0,0,0,0,52.988364134154686,345224865.0,1,33997729.0,194,5.0,0,0,0,0,0,0,0,0.11636493596112722,0.09723071620312299
TXN-00016376,225285,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,27.34839151266256,64834610.0,1,13615993.0,445,5.0,0,0,0,45.880903490759756,161854116.0,1,25841390.0,627,5.0,0,0,0,0,0,0,0,0.05882647853473931,0.016702818975576746
TXN-00016377,1496909,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,,0.0,0,0.0,36,5.5,0,0,0,68.11225188227242,146181498.0,0,194441463.0,338,5.0,0,0,0,0,0,0,0,0.0,0.12288086374162879
TXN-00016378,1991545,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,26.20123203285421,342560325.0,0,45238512.0,199,5.0,0,0,0,19.033538672142367,27804310.0,0,1306612.0,296,5.0,1,0,0,0,0,0,0,0.0975185600582503,0.85952676384588
TXN-00016379,1639706,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,,0.0,0,0.0,36,9.46,0,0,0,47.507186858316224,319527106.0,0,17379901.0,136,5.0,0,0,0,0,0,0,0,0.0,0.06157997943310573
TXN-00016380,3310870,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,,0.0,0,0.0,36,5.5,0,0,0,36.38329911019849,354574674.0,1,30286159.0,1051,5.0,0,0,0,0,0,0,0,0.0,0.11205098272841081
TXN-00016381,12794387,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,,0.0,0,0.0,36,10.5,0,0,0,63.50444900752909,513964455.0,1,8250040.0,768,5.0,0,0,0,0,0,0,0,0.0,0.2987223015182381
TXN-00016382,2101314,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,49.935660506502394,134587421.0,0,26563002.0,149,5.0,0,0,1,,0.0,0,0.0,36,5.5,0,0,0,0,0,0,0,0.24655172494711838,0.0
TXN-00016383,1574974,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,68.59137577002053,66444924.0,0,192564547.0,131,5.0,0,0,0,,0.0,1,0.0,36,19.73,0,0,0,0,0,0,0,0.3110621040311549,0.0
TXN-00016384,1276640,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,70.57357973990418,66606138.0,1,98428365.0,322,5.0,0,0,0,45.204654346338124,197267066.0,2,40606162.0,446,5.0,0,0,0,0,0,0,0,0.26753447442313505,0.07765959349402594
TXN-00016385,2390070,False,0,0,0.0,0,0.0,0,0.0,1,2271916.0,0.0,0,0,0,68.84873374401096,248973084.0,0,19547754.0,367,5.0,0,0,0,52.77754962354552,463104155.0,1,31356973.0,671,5.0,0,0,0,0,0,0,0,0.12947796447098694,0.061931728255059625
TXN-00016386,3052845,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,,0.0,1,0.0,36,19.73,0,0,0,63.46338124572211,379039943.0,1,17660100.0,1788,5.0,0,0,0,0,0,0,0,0.0,0.09664981683249141
TXN-00016387,1474278,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,39.233401779603014,156339585.0,1,39249141.0,248,5.0,0,0,0,44.09582477754962,456530755.0,0,60229224.0,219,5.0,1,0,0,0,0,0,0,0.12302403823607115,0.03875168557102314
TXN-00016388,2005949,True,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,,0.0,1,0.0,34,21.56,0,0,0,24.56125941136208,437175979.0,1,71360702.0,96,5.0,0,0,0,1,1,1,1,0.0,0.05506109562672854
TXN-00016389,2908605,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,45.19917864476386,230673299.0,0,10126026.0,1396,5.0,1,0,0,,0.0,0,0.0,36,5.5,0,0,0,0,0,0,0,0.2003525002138807,0.0
TXN-00016390,1523151,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,69.18275154004107,125682810.0,0,112312641.0,2010,5.0,0,0,1,,0.0,0,0.0,36,9.46,0,0,0,0,0,0,0,0.15743424774303738,0.0
TXN-00016391,2304728,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,28.459958932238195,225746318.0,0,79550600.0,1199,5.0,0,0,0,,0.0,0,0.0,36,5.5,0,0,0,0,0,0,0,0.14225830008488977,0.0
TXN-00016392,1934041,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,76.55578370978782,160032682.0,0,129111565.0,258,5.0,0,0,0,66.06707734428474,104834214.0,1,23596709.0,871,5.0,1,0,0,0,0,0,0,0.16982079719778795,0.22138281428138418
TXN-00016393,604860,True,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,24.421629021218344,49520400.0,0,8205972.0,804,5.0,0,0,0,,0.0,1,0.0,34,27.66,0,0,0,1,1,1,1,0.20286124030903757,0.0
TXN-00016394,199903,False,0,0,0.0,0,0.0,0,0.0,3,6485710.0,0.0,0,0,0,,0.0,0,0.0,36,9.46,0,0,0,26.171115674195757,48659610.0,0,11321471.0,1232,5.0,1,0,0,0,0,0,0,0.0,0.049298305017032196
TXN-00016395,1798309,False,0,0,0.0,0,0.0,0,0.0,1,1483499.0,1934041.0,0,0,0,,0.0,0,0.0,36,9.46,0,0,0,76.55578370978782,160032682.0,0,129111565.0,258,5.0,0,0,0,0,0,0,0,0.0,0.13484563952040993
TXN-00016396,2827451,True,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,20.514715947980836,145094086.0,0,51396295.0,124,5.0,0,0,0,,0.0,1,0.0,34,21.56,0,0,0,1,1,1,1,0.32138024380310753,0.0
TXN-00016397,1237742,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,58.57084188911704,424634715.0,0,44936806.0,305,5.0,0,0,0,30.562628336755647,294798337.0,1,13399854.0,116,5.0,0,0,0,0,0,0,0,0.047508850463779964,0.05038326946323062
TXN-00016398,327591,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,,0.0,0,0.0,36,5.5,0,0,0,24.40520191649555,41193297.0,1,7744288.0,1396,5.0,0,0,0,0,0,0,0,0.0,0.09543040118574657
TXN-00016399,8698295,False,0,0,0.0,0,0.0,0,0.0,1,2438545.0,0.0,0,0,0,61.38809034907597,522263671.0,2,63239202.0,331,5.0,0,0,0,47.46611909650924,199781641.0,0,74817378.0,1279,5.0,0,0,0,0,0,0,0,0.21144507182203706,0.5224681307051038
TXN-00016400,448598,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,24.344969199178646,61916562.0,1,10831180.0,354,5.0,0,0,0,,0.0,1,0.0,36,19.73,0,0,0,0,0,0,0,0.09699812597747237,0.0
TXN-00016401,1470904,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,24.580424366872005,217013641.0,0,11169176.0,975,5.0,0,0,0,,0.0,1,0.0,36,17.79,0,0,0,0,0,0,0,0.08770875643942654,0.0
TXN-00016402,8553659,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,,0.0,0,0.0,36,5.5,0,0,0,45.47296372347707,484958698.0,0,74205117.0,510,5.0,0,0,0,0,0,0,0,0.0,0.21165495234926074
TXN-00016403,1245041,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,66.39014373716633,229544170.0,0,25960074.0,229,5.0,0,0,0,26.16563997262149,46500646.0,1,12646290.0,250,5.0,0,0,0,0,0,0,0,0.08115320314180961,0.32129650871871945
TXN-00016404,3042431,False,0,0,0.0,1,1879826.0,0,0.0,0,0.0,0.0,0,0,0,63.87132101300479,284463989.0,0,76464289.0,688,5.0,0,0,1,,0.0,0,0.0,36,9.46,0,0,0,0,0,0,0,0.15690641909564257,0.0
TXN-00016405,3337550,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,,0.0,0,0.0,36,10.5,0,0,0,43.97535934291581,185346690.0,0,6755426.0,208,5.0,1,0,0,0,0,0,0,0.0,0.21608479383423984
TXN-00016406,1162579,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,59.186858316221766,240373485.0,0,31857074.0,127,5.0,0,0,0,,0.0,0,0.0,36,5.5,0,0,0,0,0,0,0,0.07112500301304805,0.0
TXN-00016407,344123,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,18.986995208761122,35409406.0,0,4490634.0,1339,5.0,0,0,0,,0.0,1,0.0,36,17.79,0,0,0,0,0,0,0,0.1314775391311524,0.0
TXN-00016408,1926027,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,69.51950718685832,349413431.0,0,64766956.0,1111,5.0,0,0,0,36.153319644079396,445248730.0,0,23854104.0,1132,5.0,1,0,0,0,0,0,0,0.09413699918327767,0.051908793808548175
TXN-00016409,1845192,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,69.34154688569473,423402508.0,0,19577346.0,50,5.0,0,0,0,33.68377823408624,269172369.0,0,35042090.0,303,5.0,0,0,0,0,0,0,0,0.07456315387506213,0.08226068976770126
TXN-00016410,1637875,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,39.5482546201232,143026564.0,0,18879062.0,100,5.0,0,0,0,20.216290212183434,404105596.0,0,18091429.0,981,5.0,0,0,0,0,0,0,0,0.1471127150834376,0.048637040390176044
TXN-00016411,1037036,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,76.62422997946612,118170457.0,0,64397781.0,1550,5.0,0,0,1,,0.0,0,0.0,36,5.5,0,0,0,0,0,0,0,0.14960433407608753,0.0
TXN-00016412,6025696,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,,0.0,0,0.0,36,10.5,0,0,0,67.16221765913758,251357568.0,1,68225757.0,537,5.0,1,0,0,0,0,0,0,0.0,0.2876712747316206
TXN-00016413,534384,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,25.919233401779604,29003695.0,1,2057299.0,552,5.0,0,0,0,,0.0,0,0.0,36,5.5,0,0,0,0,0,0,0,0.25027468281511245,0.0
TXN-00016414,1755037,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,67.90965092402465,434033662.0,0,5713499.0,1237,5.0,0,0,0,27.7782340862423,66317325.0,0,3616722.0,295,5.0,0,0,0,0,0,0,0,0.056632343349850914,0.3175708136318424
TXN-00016415,1637833,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,26.105407255304584,330093890.0,1,38573577.0,323,5.0,0,0,0,69.57973990417523,113978436.0,0,128893620.0,950,5.0,0,0,0,0,0,0,0,0.07478982509908379,0.17243609133222357
TXN-00016416,1889151,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,76.0766598220397,150965314.0,0,37944360.0,203,5.0,0,0,0,67.78370978781656,209795193.0,0,90134867.0,103,5.0,0,0,0,0,0,0,0,0.20232814058807558,0.10805687512826796
TXN-00016417,1899234,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,34.390143737166326,130113855.0,1,32049136.0,289,5.0,0,0,0,51.46338124572211,408711009.0,0,17990684.0,1085,5.0,1,0,0,0,0,0,0,0.20304500041106469,0.05576264891329081
TXN-00016418,20512309,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,,0.0,0,0.0,36,10.5,0,0,1,11.104722792607802,27039218289.0,1,2602196300.0,718,5.0,0,0,0,0,0,0,0,0.0,0.0007586132402483228
TXN-00016419,2193717,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,,0.0,0,0.0,36,10.5,0,0,0,44.37782340862423,212450825.0,0,52662306.0,253,5.0,0,0,0,0,0,0,0,0.0,0.12390916636612652
TXN-00016420,3819881,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,52.09308692676249,144390959.0,1,49983195.0,215,5.0,0,0,0,79.76454483230664,69042736.0,1,99664749.0,527,5.0,1,0,0,0,0,0,0,0.42024737939542123,0.6639159643914438
TXN-00016421,467695,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,,0.0,0,0.0,36,5.5,0,0,1,11.0362765229295,1291119367.0,0,164428544.0,2573,5.0,0,0,0,0,0,0,0,0.0,0.0003622399384239118
TXN-00016422,2569255,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,50.35728952772074,327789162.0,0,23306771.0,123,5.0,0,0,0,,0.0,0,0.0,36,10.5,0,0,0,0,0,0,0,0.13100063846912624,0.0
TXN-00016423,1117783,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,,0.0,0,0.0,36,5.5,0,0,0,65.24845995893224,125586428.0,0,163002640.0,974,5.0,1,0,0,0,0,0,0,0.0,0.1068061021247361
TXN-00016424,1621291,False,0,0,0.0,0,0.0,0,0.0,1,10210321.0,0.0,0,0,0,,0.0,1,0.0,36,17.79,0,0,0,67.61943874058863,95787343.0,0,127228733.0,822,5.0,0,0,0,0,0,0,0,0.0,0.20311131734575016
TXN-00016425,2268562,False,0,0,0.0,1,3355568.0,0,0.0,0,0.0,0.0,0,0,0,47.723477070499655,397863892.0,1,72082215.0,320,5.0,0,0,0,64.04380561259411,104688897.0,0,167487421.0,285,5.0,0,0,0,0,0,0,0,0.07448880764425708,0.2600347039697279
TXN-00016426,9485343,True,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,30.740588637919235,408461217.0,0,82585279.0,398,5.0,0,0,1,,0.0,1,0.0,34,15.89,0,0,0,0,1,1,1,0.3411474064599365,0.0
TXN-00016427,2395403,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,28.147843942505133,404630827.0,0,22519820.0,1084,5.0,0,0,0,26.64476386036961,384814953.0,0,78638524.0,188,5.0,0,0,0,0,0,0,0,0.09201592840820941,0.07469781630933751
TXN-00016428,1537486,True,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,24.01095140314853,130472028.0,0,44499997.0,1112,5.0,0,0,0,,0.0,1,0.0,34,15.89,0,0,0,1,1,1,1,0.15334819253447324,0.0
TXN-00016429,2199592,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,50.327173169062284,435213726.0,0,22866587.0,837,5.0,0,0,0,64.57221081451061,81259406.0,0,93225259.0,1051,5.0,0,0,0,0,0,0,0,0.0828001146166148,0.32482522269053316
TXN-00016430,932917,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,,0.0,0,0.0,36,9.46,0,0,0,42.483230663928815,135783770.0,0,55791624.0,1145,5.0,0,0,0,0,0,0,0,0.0,0.0824472922271534
TXN-00016431,1236751,False,0,0,0.0,1,1722245.0,0,0.0,0,0.0,0.0,0,0,0,49.65639972621492,259370257.0,0,69479428.0,382,5.0,0,0,0,40.83504449007529,537222569.0,1,20283791.0,922,5.0,1,0,0,0,0,0,0,0.07400531521391872,0.027625444265591197
TXN-00016432,11626755,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,64.39151266255989,275632738.0,0,51429547.0,459,5.0,0,0,1,,0.0,0,0.0,36,9.46,0,0,0,0,0,0,0,0.6808999242250815,0.0
TXN-00016433,3493338,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,24.55852156057495,508552328.0,0,32583151.0,135,5.0,1,0,0,39.41683778234086,323733353.0,0,49435793.0,421,5.0,0,0,0,0,0,0,0,0.09613227622093996,0.12948945871341003
TXN-00016434,2957660,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,24.566735112936346,155481302.0,1,27577756.0,96,5.0,0,0,1,,0.0,0,0.0,36,5.5,0,0,0,0,0,0,0,0.24306654740408287,0.0
TXN-00016435,1448131,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,68.17522245037645,353602015.0,1,47939958.0,714,5.0,0,0,0,,0.0,0,0.0,36,9.46,0,0,0,0,0,0,0,0.05727592800560874,0.0
TXN-00016436,2658803,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,22.412046543463383,166523617.0,1,25435456.0,1270,5.0,0,0,0,65.04585900068446,482072541.0,0,13273679.0,179,5.0,0,0,0,0,0,0,0,0.253667769632373,0.0661843060579108
TXN-00016437,1161467,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,77.1772758384668,60896579.0,0,80302865.0,285,5.0,0,0,0,43.351129363449694,359083411.0,0,31673215.0,697,5.0,0,0,0,0,0,0,0,0.2502998187833855,0.03881439199011269
TXN-00016438,3012301,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,67.9315537303217,230369542.0,0,22324263.0,520,5.0,0,0,0,,0.0,1,0.0,36,17.79,0,0,0,0,0,0,0,0.2028051641746409,0.0
TXN-00016439,1849989,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,42.483230663928815,135783770.0,0,55791624.0,1145,5.0,0,0,0,40.37782340862423,341706918.0,0,67645453.0,391,5.0,0,0,0,0,0,0,0,0.22014076241030103,0.06496757080524025
TXN-00016440,286488,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,21.078713210130047,24203019.0,0,13460415.0,236,5.0,0,0,0,,0.0,1,0.0,36,17.79,0,0,0,0,0,0,0,0.1751609530622352,0.0
TXN-00016441,1904758,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,36.45722108145106,235104449.0,0,66994024.0,385,5.0,0,0,0,22.472279260780287,205016475.0,0,45826367.0,56,5.0,0,0,0,0,0,0,0,0.1300806623060092,0.11148907098547672
TXN-00016442,347437,True,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,19.345653661875428,46474971.0,0,8383736.0,100,5.0,0,0,1,,0.0,1,0.0,34,17.61,0,0,0,1,1,1,1,0.1052263200120419,0.0
TXN-00016443,2649600,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,19.890485968514717,175415074.0,0,18053441.0,345,5.0,0,0,0,19.069130732375086,59453084.0,2,1036842.0,150,5.0,0,0,0,0,0,0,0,0.2554586990599918,0.5347948691502522
TXN-00016444,6433533,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,32.14236824093087,327351151.0,0,4344689.0,1236,5.0,0,0,0,22.012320328542096,70109377.0,0,3561750.0,775,5.0,0,0,0,0,0,0,0,0.26850447966344104,1.1011707763594987
TXN-00016445,1749991,False,0,0,0.0,0,0.0,0,0.0,1,1381724.0,0.0,0,0,1,,0.0,1,0.0,36,19.73,0,0,0,26.86652977412731,413555459.0,0,74909104.0,476,5.0,0,0,0,0,0,0,0,0.0,0.05077890305050461
TXN-00016446,1171852,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,1,,0.0,0,0.0,36,10.5,0,0,0,67.48254620123203,295736434.0,1,42121921.0,1536,5.0,0,0,0,0,0,0,0,0.0,0.04754985473145506
TXN-00016447,3060859,False,0,0,0.0,1,1742401.0,0,0.0,0,0.0,0.0,0,0,0,45.82614647501711,259409465.0,1,21792985.0,810,5.0,0,0,0,,0.0,0,0.0,36,9.46,0,0,0,0,0,0,0,0.16385539911280605,0.0
TXN-00016448,2025227,False,0,0,0.0,0,0.0,0,0.0,1,1910389.0,0.0,0,0,0,,0.0,0,0.0,36,10.5,0,0,0,59.81656399726215,445935104.0,0,13072383.0,626,5.0,0,0,0,0,0,0,0,0.0,0.054498343409149386
TXN-00016449,200975,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,22.72689938398357,42882514.0,0,9824464.0,130,5.0,1,0,0,28.914442162902123,162521326.0,0,22152110.0,1232,5.0,0,0,0,0,0,0,0,0.07442765972181331,0.014839284220415739
TXN-00016450,151136,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,25.976728268309376,70189741.0,1,1222694.0,348,5.0,0,0,0,,0.0,0,0.0,36,5.5,0,0,0,0,0,0,0,0.03169081493512689,0.0
TXN-00016451,5062126,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,68.30390143737166,425118003.0,0,24473245.0,480,5.0,0,0,0,74.91307323750856,89738238.0,0,21630708.0,1355,5.0,0,0,0,0,0,0,0,0.1541863365857556,0.6769189747353168
TXN-00016452,3112174,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,65.48117727583846,396966713.0,0,44092203.0,297,5.0,0,0,0,,0.0,1,0.0,36,17.79,0,0,0,0,0,0,0,0.12055026103172704,0.0
TXN-00016453,245280,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,,0.0,0,0.0,36,10.5,0,0,0,19.37303216974675,48327143.0,0,12035907.0,1215,5.0,0,0,0,0,0,0,0,0.0,0.06090491775924133
TXN-00016454,1570822,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,61.98220396988364,174738260.0,0,20321421.0,320,5.0,0,0,1,,0.0,0,0.0,36,5.5,0,0,0,0,0,0,0,0.15235058688294173,0.0
TXN-00016455,2268830,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,55.88774811772758,168072342.0,0,63781932.0,129,5.0,0,0,0,,0.0,1,0.0,36,19.73,0,0,0,0,0,0,0,0.1950821345287115,0.0
TXN-00016456,5423508,False,0,0,0.0,1,2538095.0,0,0.0,1,1236751.0,0.0,0,0,0,51.3429158110883,562160144.0,0,53601922.0,56,5.0,0,0,0,40.837782340862425,537222569.0,1,20283791.0,922,5.0,1,0,0,0,0,0,0,0.1278973687091879,0.1211454997634835
TXN-00016457,7466682,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,21.83709787816564,280104976.0,0,54154488.0,977,5.0,0,0,0,,0.0,0,0.0,36,10.5,0,0,0,0,0,0,0,0.4262624230502759,0.0
TXN-00016458,3121728,False,0,0,0.0,1,959669.0,0,0.0,0,0.0,0.0,0,0,0,24.56399726214921,437175979.0,1,71360702.0,96,5.0,0,0,0,54.7460643394935,275527255.0,0,50231639.0,116,5.0,0,0,0,0,0,0,0,0.09399147914982267,0.13596018641321456
TXN-00016459,7534848,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,,0.0,1,0.0,36,19.73,0,0,0,49.21286789869952,458554682.0,0,23974507.0,286,5.0,0,0,0,0,0,0,0,0.0,0.19718079422938176
